ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,MD9-R-EB,MD10-R-EB,MD11-R-EB,MD12-R-EB
Gm15222,213.139543,-2.210641262,0.690361122,-3.202152023,0.00136405,0.015460278,421.2402567,279.9804819,127.5325841,23.80484939
Gm15446,259.4756047,1.053878983,0.258004892,4.084724807,4.41E-05,0.001086776,165.0019439,172.3723251,322.7555398,377.7726099
Gm16185,478.6616003,1.678441469,0.233495617,7.188321101,6.56E-13,1.47E-10,246.5323161,209.2380825,798.5501804,660.3258222
Gm16386,106.8997442,1.457666182,0.365922665,3.983536196,6.79E-05,0.001576561,54.35358151,59.7823093,153.0391009,160.423985
Gm17066,335.0600632,3.023075218,0.303141554,9.97248705,2.01E-23,2.46E-20,59.20657986,87.6807203,545.447052,647.9059008
Gm17067,246.5306101,1.627253099,0.59715645,2.72500297,0.006430091,0.04587915,73.76557491,167.390466,192.279896,552.6865032
Gm18363,189.0484633,1.56113065,0.438652416,3.558924089,0.000372377,0.005890727,70.8537759,120.5609904,212.8813135,351.8977736
Gm20008,774.0271949,1.421174172,0.194954623,7.289769033,3.10E-13,8.06E-11,377.5632716,464.3092689,1109.533482,1144.702758
Gm20541,172.7316968,1.459621333,0.337132551,4.32951766,1.49E-05,0.000453863,77.64797359,106.6117849,234.4637508,272.2032778
Gm20628,1040.383735,1.039492248,0.251854749,4.127348221,3.67E-05,0.000932622,682.3315679,679.5255824,1109.533482,1690.144307
Gm20667,169.0310315,1.157266735,0.327918345,3.529130811,0.000416927,0.006417031,112.5895617,96.6480667,205.0331544,261.8533433
Gm20939,280.5742442,2.343473381,0.306053633,7.657067666,1.90E-14,5.99E-12,99.971766,84.69160484,396.3320306,541.3015753
Gm21411,182.0119904,2.574966442,0.631396762,4.0782066,4.54E-05,0.001115085,36.88278746,67.75328387,144.209922,479.2019682
Gm2381,131.4032914,2.038712683,0.703107643,2.899574061,0.003736701,0.032359214,27.17679076,75.72425845,104.9691269,317.7429897
Gm23935,3961.931846,-1.936313824,0.333725859,-5.802109044,6.55E-09,5.63E-07,8574.277484,3990.469146,1674.600931,1608.379824
Gm26315,36.38054094,-1.814464007,0.637279269,-2.847203882,0.004410511,0.035855235,47.55938382,65.76054023,16.67733792,15.52490178
Gm26397,189.6594725,-1.080545295,0.392292262,-2.754439484,0.005879276,0.043328537,187.3257363,327.8063293,126.5515642,116.95426
Gm2670,129.2693773,-2.04079995,0.696718059,-2.929161839,0.003398774,0.030120592,239.7381185,176.3578124,83.3866896,17.59488868
Gm26944,100.8813249,1.559257365,0.393649561,3.961029094,7.46E-05,0.001695567,51.4417825,50.8149629,167.7543991,133.5141553
Gm28438,136.6772884,2.120378082,0.33870233,6.260299659,3.84E-10,4.41E-08,53.38298184,48.82221926,216.805393,227.6985594
Gm29417,75.56872163,-1.262689724,0.443737184,-2.845580151,0.00443306,0.035948132,109.6777627,103.6226695,38.25977523,50.71467914
Gm32885,50.75854847,2.847856421,0.983480445,2.895691963,0.003783236,0.032552553,4.852998349,19.92743643,33.35467584,144.8990832
Gm3325,449.9981286,1.990718338,0.243305071,8.181984566,2.79E-16,1.15E-13,183.4433376,178.3505561,628.8337416,809.3648793
Gm35315,312.5150674,1.650331758,0.28998904,5.691014247,1.26E-08,1.02E-06,147.5311498,154.4376324,394.3699908,553.7214967
Gm3604,193.2951408,2.18196555,0.346450101,6.298065857,3.01E-10,3.62E-08,71.82437557,67.75328387,259.9702676,373.6326361
Gm36298,63.91863201,1.937777031,0.554551776,3.494312194,0.000475285,0.007074056,34.94158812,17.93469279,95.15892813,107.639319
Gm36989,230.5329251,3.442438094,0.300158192,11.4687461,1.89E-30,4.67E-27,38.82398679,38.85850104,434.5918058,409.8574069
Gm37060,40.76994768,1.800540793,0.636321022,2.82961073,0.004660467,0.037220824,19.4119934,16.93832097,48.06997401,78.65950233
Gm37115,97.6887548,1.244441555,0.377518465,3.296372679,0.00097942,0.012183853,60.17717953,55.79682201,141.2668624,133.5141553
Gm37494,1299.069502,1.061210884,0.15102895,7.026539496,2.12E-12,4.18E-10,844.4217128,838.9450738,1671.657872,1841.253351
Gm37558,136.4841114,1.159209857,0.35375178,3.276901837,0.001049529,0.01278713,96.08936732,72.73514298,200.128055,176.9838802
Gm3764,34.35971718,2.261614332,0.801946744,2.820155265,0.004800042,0.037944001,6.794197689,16.93832097,40.22181498,73.48453507
Gm37902,70.10048428,1.238132271,0.457352983,2.707169989,0.00678595,0.047456732,45.61818448,37.86212922,107.9121865,89.00943685
Gm38104,33.79120978,2.393353161,0.667959228,3.583082711,0.000339563,0.005453286,11.64719604,9.963718216,61.80425229,51.74967259
Gm38372,286.8170169,1.049124932,0.238682794,4.395477848,1.11E-05,0.000359399,182.4727379,191.3033898,369.8444939,403.6474462
Gm38393,5418.78374,2.187512968,0.266286508,8.214884729,2.12E-16,9.24E-14,1497.635291,2404.245206,7631.353628,10141.90083
Gm42463,64.07058187,1.52931584,0.467949843,3.268119145,0.001082648,0.013061536,30.08858977,35.86938558,96.13994801,94.18440411
Gm42664,436.0534432,1.55391691,0.214464878,7.245554267,4.31E-13,1.04E-10,235.8557198,207.2453389,674.9416758,626.1710383
Gm43201,35.67399025,2.006291297,0.683232685,2.936468559,0.003319725,0.029686849,17.47079406,10.96009004,67.69037156,46.57470533
Gm43300,115.1256551,1.86346302,0.390797689,4.768357316,1.86E-06,8.03E-05,50.47118283,48.82221926,206.9951942,154.2140243
Gm43313,100.3425197,1.494181051,0.396586522,3.767604216,0.000164822,0.00320352,54.35358151,50.8149629,165.7923593,130.4091749
Gm43361,319.000399,1.094137513,0.258577218,4.23137631,2.32E-05,0.000644548,208.678929,198.2779925,382.5977523,486.4469223
Gm43980,640.2463199,1.75944909,0.198767771,8.851782584,8.61E-19,6.07E-16,296.0328993,287.9514565,1069.311667,907.6892572
Gm44686,91.74507006,1.672624711,0.424361965,3.94150477,8.10E-05,0.001806421,37.85338712,49.81859108,153.0391009,126.2692011
Gm45223,210.7877621,1.083352846,0.282189205,3.839100949,0.000123486,0.002561635,136.8545535,133.5138241,311.9643211,260.8183498
Gm45871,308.2918861,1.625452538,0.258881955,6.278740196,3.41E-10,4.01E-08,154.3253475,147.4630296,415.9524281,515.426739
Gm45872,42.3348375,2.245174946,0.635692111,3.531859069,0.000412649,0.006364436,15.52959472,13.9492055,53.95609327,85.90445649
Gm46339,99.04806263,1.545101135,0.485303316,3.183784419,0.001453632,0.016129539,59.20657986,41.84761651,109.8742263,185.2638279
Gm47469,132.4583274,1.117340338,0.324745086,3.440668963,0.000580278,0.008229043,83.47157161,83.69523302,180.5076575,182.1588475
Gm47585,77.81817966,1.656270511,0.545305756,3.037324459,0.002386884,0.023044647,28.14739043,46.82947562,88.29178899,148.0040636
Gm47761,73.470515,-1.356052258,0.431384822,-3.143486255,0.001669483,0.017892594,108.707163,102.6262976,42.18385474,40.36474462
Gm4924,372.8258211,1.26515885,0.267437996,4.73066232,2.24E-06,9.48E-05,197.031733,241.1219808,460.0983226,593.0512478
Gm49328,71.55561749,1.572671872,0.518364505,3.03391119,0.002414055,0.023246279,26.20619109,45.8331038,95.15892813,119.024247
Gm49331,122.3198698,1.48505896,0.358977158,4.136917706,3.52E-05,0.0009039,66.97137722,61.77505294,162.8492997,197.6837493
Gm49760,158.5491919,1.242350178,0.408511511,3.041163211,0.00235666,0.022857289,69.88317623,118.5682468,194.2419358,251.5034088
Gm49883,133.824321,1.167197063,0.352896665,3.307475474,0.00094141,0.01182654,94.14816798,70.74239934,190.3178563,180.0888606
Gm50399,59.20472308,-2.776280151,0.533790675,-5.201065288,1.98E-07,1.14E-05,96.08936732,110.5972722,16.67733792,13.45491487
Gm5141,305.4130044,1.843619375,0.261185983,7.058645926,1.68E-12,3.41E-10,146.5605502,119.5646186,447.3450642,508.1817848
Gm5165,346.4502862,1.476696076,0.271006528,5.448931754,5.07E-08,3.35E-06,163.0607445,203.2598516,451.2691437,568.211405
Gm6254,42.6246842,1.686350857,0.601342184,2.804311594,0.005042415,0.039060586,15.52959472,24.90929554,62.78527217,67.27457436
Gm6445,74.28632315,2.163974572,0.58468311,3.701106695,0.000214661,0.003904294,22.32379241,31.88389829,80.44362997,162.4939719
Gm6658,70.95523635,1.481480619,0.527320685,2.809449091,0.004962637,0.038717964,33.97098845,40.85124469,76.51955046,132.4791618
Gm6682,85.1503678,-1.39416079,0.499642115,-2.790318805,0.005265616,0.040266317,89.29516963,157.4267478,43.16487462,50.71467914
Gm6871,190.0742454,1.601895683,0.502224421,3.189601331,0.001424692,0.015931717,71.82437557,116.5755031,177.5645979,394.3325051
Gm7072,525.9096422,2.214700467,0.197955534,11.18786841,4.68E-29,9.88E-26,177.6197396,195.288877,861.3354526,869.3944995
Gm7240,110.3562487,1.973130858,0.406391032,4.855251965,1.20E-06,5.49E-05,39.79458646,49.81859108,152.058081,199.7537362
Gm8066,112.1955607,-1.218579354,0.359098937,-3.393436265,0.000690216,0.009391893,147.5311498,166.3940942,69.65241131,65.20458746
Gm9801,60.0946474,1.651041397,0.481182214,3.431218672,0.000600876,0.008408285,27.17679076,30.88752647,91.23484862,91.07942375
Gm9805,35.42826134,2.897158436,0.78296478,3.700241068,0.000215395,0.003904294,5.823598019,10.96009004,43.16487462,81.76448269
Gpat3,81.80919166,-1.166731667,0.416119935,-2.803835069,0.005049873,0.039065205,104.8247643,121.5573622,48.06997401,52.78466604
Gpbp1,2961.791335,1.050615134,0.124550243,8.435271643,3.30E-17,1.63E-14,1981.964526,1875.171768,3933.889709,4056.139337
Gpm6a,133.7647967,2.614462764,0.545172158,4.795664497,1.62E-06,7.12E-05,21.35319274,53.80407837,181.4886774,278.4132385
Gpm6b,368.9512116,1.387209293,0.276995813,5.008051479,5.50E-07,2.80E-05,241.6793178,166.3940942,533.6748135,534.0566211
Gpr157,122.4710772,-1.247847308,0.42335122,-2.947546264,0.003203068,0.028852973,184.4139373,160.4158633,91.23484862,53.81965949
Gsdme,681.1633253,1.442757003,0.188972656,7.634739504,2.26E-14,6.97E-12,356.2100788,376.6285486,1063.425547,928.3891262
Gt(ROSA)26Sor,169.3366169,1.892423839,0.335430049,5.64178386,1.68E-08,1.31E-06,63.08897854,80.70611755,291.3629037,242.1884677
Haus3,1133.647709,1.033231466,0.151023866,6.84151116,7.84E-12,1.40E-09,718.2437557,770.1954181,1501.941433,1544.21023
Hdac7,2194.749721,-1.235766165,0.312687762,-3.952077164,7.75E-05,0.001741556,3413.599039,2748.989856,1712.860706,903.5492834
Hdgfl3,830.0951785,1.120503769,0.21373989,5.242370849,1.59E-07,9.27E-06,453.2700458,592.8412339,1084.026965,1190.24247
Hecw1,93.44955968,1.57889566,0.53600663,2.945664422,0.003222618,0.028958533,33.97098845,59.7823093,102.0260673,178.0188737
Helz2,584.257998,-1.147423095,0.225648968,-5.084991559,3.68E-07,1.98E-05,779.3915349,830.9740993,412.0283486,314.6380093
Heph,206.3743261,1.091565277,0.271022601,4.027580252,5.64E-05,0.001344403,126.1779571,137.4993114,285.4767844,276.3432516
Hid1,118.0793175,1.082458534,0.39173031,2.763274899,0.005722455,0.042554464,74.73617458,76.72063027,131.4566636,189.4038017
Hist1h2al,1118.686229,-1.185687751,0.230592474,-5.141918691,2.72E-07,1.52E-05,1286.044563,1822.364062,712.2204312,654.1158615
Hlf,74.99077205,1.824321168,0.514246978,3.547558367,0.00038882,0.006111616,26.20619109,39.85487287,94.17790826,139.724116
Hltf,1981.53499,1.05791598,0.288931665,3.661474695,0.000250768,0.004384284,1121.042619,1450.717372,1987.546272,3366.833699
Hoxa1,103.6711909,-1.594558979,0.507926394,-3.139350498,0.001693228,0.018018612,198.0023327,113.5863877,63.76629205,39.32975117
Hoxa13,52.69256803,-2.237619216,0.681057402,-3.28550752,0.001017988,0.012536274,89.29516963,84.69160484,27.46855657,9.314941066
Hoxb8,50.33761558,-1.594787966,0.570773351,-2.794082736,0.005204716,0.039964611,79.58917293,71.73877116,31.39263609,18.62988213
Hoxc6,42.18111104,-1.77631718,0.599185098,-2.964555,0.003031211,0.027590545,70.8537759,59.7823093,22.56345719,15.52490178
Hspa12b,343.7870341,-1.182754816,0.346622032,-3.412232071,0.000644332,0.00884895,554.2124115,400.5414723,259.9702676,160.423985
Hspe1,1858.266542,1.187078758,0.185337248,6.404965935,1.50E-10,1.93E-08,1068.630237,1199.631673,2291.662434,2873.141822
Htra1,127.9731411,-1.091388554,0.382551097,-2.852922293,0.004331921,0.035419264,202.855331,145.470286,74.5575107,89.00943685
Idi1,366.6948577,1.246401071,0.220433291,5.654323195,1.56E-08,1.24E-06,204.7965303,230.1618908,509.1493165,522.6716931
Ier5l,1018.85043,-1.211897762,0.201570379,-6.012281008,1.83E-09,1.83E-07,1457.840704,1388.942319,694.5620734,534.0566211
Ikzf5,41.26988186,1.825149642,0.588401355,3.101878719,0.001922967,0.019697097,20.38259307,15.94194915,67.69037156,61.06461365
Ildr2,195.0205729,2.253585461,0.458609789,4.913949759,8.93E-07,4.25E-05,46.58878415,88.67709213,244.2739495,400.5424658
Immp1l,233.1203535,1.239566593,0.269878541,4.593053552,4.37E-06,0.00016825,134.9133541,142.4811705,302.1541223,352.932767
Inf2,1509.231733,-1.171645343,0.252051697,-4.648432664,3.34E-06,0.000133345,2388.645788,1792.472907,1089.913084,765.8951543
Irs3,48.40900565,-1.839629281,0.537471174,-3.422749665,0.000619911,0.008587158,78.61857326,72.73514298,21.58243731,20.69986903
Itgb3,238.7408786,-1.321646221,0.383696607,-3.444508496,0.000572099,0.008159992,427.0638547,255.0711863,157.9442003,114.8842731
Itpr2,443.8235303,-1.076894565,0.369895756,-2.911346097,0.003598751,0.031390805,717.273156,487.2258208,366.9014342,203.89371
Jak3,613.9263386,-1.0329893,0.17771778,-5.812526473,6.15E-09,5.35E-07,843.4511131,806.0648037,396.3320306,409.8574069
Jakmip2,317.7046877,1.756934428,0.431306048,4.073521425,4.63E-05,0.001132125,103.8541647,186.3215306,348.2620566,632.380999
Jcad,1728.011434,-1.156916646,0.345505878,-3.348471675,0.000812586,0.010591701,2945.769998,1826.349549,1381.275988,758.6502001
Kalrn,1165.359908,-1.164981706,0.329526559,-3.535319612,0.000407282,0.006308409,2003.317719,1220.555482,884.8799297,552.6865032
Katnbl1,724.9516181,1.23881124,0.170457017,7.267587241,3.66E-13,9.17E-11,444.5346488,418.4761651,1035.956991,1000.838668
Kazald1,43.39941325,-1.873392486,0.595179427,-3.147609613,0.001646114,0.017759058,79.58917293,56.79319383,19.62039755,17.59488868
Kbtbd7,504.4168927,1.207425601,0.242407491,4.980974786,6.33E-07,3.17E-05,264.0031102,345.7410221,652.3782187,755.5452198
Kbtbd8,1067.591118,1.233772831,0.222903255,5.535014872,3.11E-08,2.24E-06,615.3601907,658.6017741,1258.648503,1737.754005
Kcnip4,56.54210316,1.405201742,0.489452712,2.870965279,0.004092205,0.034138635,29.1179901,32.88027011,82.40566972,81.76448269
Kcnq5,235.4707638,-1.844236485,0.682329623,-2.702852729,0.00687472,0.047918936,506.6530277,230.1618908,166.7733792,38.29475771
Kcnt2,197.7761902,1.276085333,0.307037288,4.156124943,3.24E-05,0.000835552,112.5895617,118.5682468,244.2739495,315.6730028
Kctd12b,384.1262842,2.689701866,0.536605747,5.01243582,5.37E-07,2.76E-05,76.67737392,129.5283368,332.5657385,997.7336875
Kif26b,591.5504977,-2.061673747,0.511072276,-4.034016019,5.48E-05,0.001318722,1198.690592,710.4131088,345.3189969,111.7792928
Kifc2,2321.679826,-1.042938855,0.224006424,-4.655843499,3.23E-06,0.000130394,3329.156868,2923.354925,1794.285356,1239.922155
Kis2,749.166954,1.365294135,0.416724187,3.276253639,0.00105194,0.012805968,262.0619109,575.9029129,814.2464985,1344.456494
Klhl4,223.322311,2.233880813,0.497825269,4.487278876,7.21E-06,0.000253445,68.91257656,87.6807203,210.9192737,525.7766735
Krt7,145.6953509,-2.042056686,0.326358107,-6.257104211,3.92E-10,4.46E-08,239.7381185,229.165519,55.91813303,57.9596333
Ksr1,859.515931,-1.227736324,0.338876149,-3.622964692,0.000291246,0.004894849,1416.104918,993.3827062,662.1884174,366.3876819
L1cam,616.1952846,-1.80319369,0.367382645,-4.908216857,9.19E-07,4.34E-05,1012.335456,903.7092422,372.7875535,175.9488868
Lamb2,1470.619434,-1.031488071,0.256262994,-4.025115193,5.69E-05,0.001354195,2423.587376,1526.441631,976.1147783,956.3339494
Lcorl,1148.17359,1.126613078,0.165780618,6.795806961,1.08E-11,1.87E-09,711.449558,731.3369171,1685.39215,1464.515734
Ldoc1,50.01265917,-2.528425353,0.729608322,-3.465455746,0.000529334,0.007683389,73.76557491,96.6480667,6.867139144,22.76985594
Lgals1,2042.398958,-1.18889153,0.244520295,-4.862138456,1.16E-06,5.35E-05,3243.744097,2435.132732,1457.795538,1032.923465
Lgals9,125.2818382,-2.180838002,0.563289476,-3.871611481,0.000108118,0.002304288,151.4135485,259.0566736,26.4875367,64.16959401
Lhx2,205.0159751,1.840571065,0.674282942,2.7296717,0.006339743,0.045564204,50.47118283,128.531965,143.2289021,497.8318503
Lix1,129.5043139,1.98283712,0.44927022,4.413462173,1.02E-05,0.000338895,36.88278746,67.75328387,180.5076575,232.8735266
Lmna,552.506996,-1.137387743,0.271171936,-4.194341637,2.74E-05,0.000733294,823.0685201,696.4639033,411.0473287,279.448232
Lmo1,93.50161705,-1.734487796,0.429702972,-4.0364808,5.43E-05,0.001307075,124.2367577,163.4049788,48.06997401,38.29475771
Lpar4,1528.809896,2.202745062,0.386403779,5.700630226,1.19E-08,9.75E-07,362.0336769,729.3441734,1824.696972,3199.164759
Lpl,444.7307391,1.352178075,0.27077053,4.993815525,5.92E-07,3.01E-05,202.855331,297.9151747,621.9666024,656.1858484
Lratd1,225.7036444,1.475352228,0.389419674,3.788591919,0.000151504,0.002994955,85.41277095,153.4412605,291.3629037,372.5976426
Lrch2,931.672735,1.130334875,0.220083372,5.135939466,2.81E-07,1.56E-05,532.8592188,635.6852222,1116.400621,1441.745878
Lrrk1,506.3453189,-1.159715011,0.341624429,-3.394707499,0.00068702,0.009357004,811.421324,587.8593748,396.3320306,229.7685463
Lrrk2,271.9833898,1.252004349,0.409463247,3.057672104,0.002230635,0.022005552,116.4719604,205.2525953,295.2869832,470.9220205
Lsamp,66.7805261,1.467783349,0.483427369,3.03620242,0.002395785,0.023100495,29.1179901,41.84761651,103.0070872,93.14941066
Ltbr,483.088331,-1.16217435,0.356687486,-3.25824257,0.001121045,0.013458914,765.8031395,569.924682,386.5218318,210.1036707
Lypla1,1866.911839,1.095865294,0.230704749,4.750076878,2.03E-06,8.69E-05,1134.631014,1245.464777,2059.160723,3028.39084
Mak,103.599826,1.30985178,0.457569832,2.862627056,0.004201448,0.034736508,52.41238217,66.75691205,183.4507171,111.7792928
Mal2,93.19787897,2.132806622,0.754104793,2.828262919,0.004680135,0.037357733,19.4119934,49.81859108,69.65241131,233.9085201
Manea,1197.410436,1.001353906,0.14722809,6.801378088,1.04E-11,1.82E-09,772.5973372,823.0031247,1598.081381,1595.959903
Map2,329.8709524,1.934957458,0.415698785,4.654710396,3.24E-06,0.000130432,90.2657693,183.3324152,422.8195673,623.0660579
Map7d3,458.1996814,1.373427985,0.45700497,3.005280196,0.002653363,0.024981471,177.6197396,332.7881884,419.8765076,902.5142899
Mapk10,46.76655796,2.460551851,0.914227075,2.691401206,0.007115257,0.049178395,3.882398679,24.90929554,57.88017278,100.3943648
Mcmdc2,260.0622511,1.028549447,0.270805127,3.798116598,0.0001458,0.002914222,173.7373409,168.3868379,310.0022813,388.1225444
Megf10,72.49686609,2.800751771,0.635775641,4.405251773,1.06E-05,0.000348847,18.44139373,17.93469279,74.5575107,179.0538672
Meioc,157.6761278,2.05503204,0.553580482,3.712255228,0.000205421,0.003783783,45.61818448,76.72063027,147.1529817,361.2127147
Mex3b,1369.58496,-1.32971574,0.399095516,-3.331823302,0.00086279,0.011087341,2379.910391,1539.394464,1085.007985,474.0270009
Mfap2,98.93732936,1.048947522,0.382590289,2.741699288,0.006112227,0.044469233,58.23598019,70.74239934,136.361763,130.4091749
Micu3,698.9350816,1.127132845,0.202468106,5.566964915,2.59E-08,1.94E-06,405.710662,472.2802435,885.8609495,1031.888471
Mir100hg,118.086024,1.902748488,0.523475391,3.634838468,0.000278155,0.00475228,35.91218779,63.76779659,130.4756437,242.1884677
Mir124-2hg,125.4579678,1.99063743,0.579161271,3.437103844,0.00058797,0.008298346,26.20619109,74.72788662,162.8492997,238.0484939
Mir17hg,2777.839077,1.095901853,0.134791106,8.130372158,4.28E-16,1.67E-13,1790.756391,1750.625291,3592.494792,3977.479835
Mir302a,64.52102918,2.014326661,0.509334247,3.954822738,7.66E-05,0.001729563,21.35319274,29.89115465,115.7603456,91.07942375
Mlf1,105.1852447,1.025230153,0.360455975,2.844259005,0.004451485,0.036077758,70.8537759,67.75328387,139.3048226,142.8290963
Mmp15,2661.376759,-1.181762541,0.328450378,-3.597994154,0.000320681,0.005235543,4592.877638,2795.819332,2056.217664,1200.592404
Mmp16,127.5216336,1.693923074,0.460276354,3.680230494,0.000233023,0.004137631,39.79458646,80.70611755,199.1470352,190.4387951
mt-Tc,71.59367031,3.925859195,0.56981028,6.889765477,5.59E-12,1.02E-09,10.67659637,6.974602752,119.6844251,149.0390571
mt-Tq,58.34608808,3.024637423,0.550882215,5.490533802,4.01E-08,2.69E-06,14.55899505,10.96009004,97.12096789,110.7442993
mt-Ts2,104.8302393,2.419258602,0.4403185,5.494337852,3.92E-08,2.66E-06,25.23559142,40.85124469,163.8303196,189.4038017
Mup6,344.2183803,2.093795077,0.602718714,3.473917482,0.000512919,0.007496622,63.08897854,198.2779925,323.7365596,791.7699906
Mxra8,870.3797028,-1.025803518,0.243488048,-4.212952236,2.52E-05,0.00068602,1376.310332,958.5096924,603.3272248,543.3715622
Myc,3485.16365,-1.47605009,0.348192585,-4.239177264,2.24E-05,0.000627263,5363.533776,4891.189272,2552.613722,1133.31783
Mylk,124.8382162,1.672093627,0.447783889,3.734153168,0.000188348,0.003539839,48.52998349,70.74239934,146.1719618,233.9085201
Myocd,123.4883232,-1.714384745,0.602300869,-2.846392616,0.004421764,0.03590557,222.2673244,156.430376,87.31076911,27.9448232
Naa30,1816.039121,1.218990322,0.148789367,8.192724703,2.55E-16,1.08E-13,1059.894839,1122.911043,2397.612581,2683.73802
Naa50,6057.561483,1.118929216,0.127091618,8.804114946,1.32E-18,8.65E-16,3757.191322,3881.864617,7858.95024,8732.239752
Ndufa4l2,148.8246841,-1.235711638,0.402263404,-3.071896734,0.002127033,0.021300572,245.5617165,172.3723251,105.9501468,71.41454817
Ndufaf4,901.8858041,1.226709162,0.195062011,6.288816341,3.20E-10,3.80E-08,489.1822336,590.8484902,1184.090992,1343.4215
Neto2,319.8222198,1.071405681,0.277535778,3.860423654,0.000113191,0.002371391,230.0321218,182.3360434,383.5787722,483.341942
Nhsl2,893.6558231,-1.107520451,0.360114755,-3.07546535,0.002101743,0.021129539,1594.695258,846.9160484,682.7898349,450.2221515
Nkx2-5,71.90417507,-2.078550004,0.532690704,-3.901982873,9.54E-05,0.002090635,132.0015551,100.633554,35.3167156,19.66487558
Nkx6-1,288.7517072,-1.270286465,0.434203514,-2.925555468,0.003438419,0.030344661,542.5652155,274.002251,206.9951942,131.4441684
Nol4l,1029.328671,-1.131126432,0.390433444,-2.897104356,0.003766245,0.032425217,1756.785402,1070.103336,869.1836116,421.2423349
Nova1,342.8629877,1.175885245,0.34604997,3.398021518,0.000678751,0.009252906,176.6491399,244.1110963,365.9204144,584.7713002
Nr2f1,63.91878469,1.413033632,0.471252911,2.998461332,0.002713466,0.025385752,34.94158812,34.87301376,102.0260673,83.83446959
Nrk,1369.940394,-1.70391057,0.165736402,-10.28084688,8.60E-25,1.27E-21,2253.732433,1938.939565,628.8337416,658.2558353
Nrxn1,103.0628966,1.613656138,0.424776287,3.79883762,0.000145376,0.00290969,39.79458646,61.77505294,147.1529817,163.5289654
Nsg2,55.23384788,1.523498199,0.530804933,2.870165862,0.004102565,0.034205775,30.08858977,26.90203918,67.69037156,96.25439101
Ntf3,49.85693251,-2.161019207,0.597828558,-3.61478082,0.000300602,0.005001352,93.17756831,69.74602752,13.73427829,22.76985594
Nuak2,304.6253435,1.907509166,0.571008294,3.340598002,0.000835982,0.010799131,59.20657986,197.2816207,348.2620566,613.7511169
Nudt11,267.6606791,1.079706162,0.251447903,4.293955729,1.76E-05,0.000514075,184.4139373,159.4194915,371.8065336,355.0027539
Nxf7,222.1275728,-1.50730053,0.388200959,-3.882784147,0.000103267,0.002220095,382.4162699,274.9986228,145.1909419,85.90445649
Nxph4,210.7227516,-2.103448907,0.552901793,-3.804380693,0.000142159,0.00284916,284.3857033,399.5451005,120.665445,38.29475771
Nxt2,155.1859178,1.389771865,0.384088461,3.618364009,0.000296471,0.004949329,71.82437557,99.63718216,186.3937768,262.8883367
Ogn,45.17121951,2.029441006,0.660569501,3.072259625,0.002124449,0.021289105,10.67659637,24.90929554,71.61445107,73.48453507
Onecut2,138.3735679,1.937422741,0.518219106,3.738616964,0.000185035,0.003495724,35.91218779,78.71337391,168.735419,270.1332909
Orc4,1661.107846,1.202348711,0.143217531,8.395262096,4.65E-17,2.22E-14,1051.159442,961.4988079,2273.023057,2358.750077
Otx2,2680.531235,1.053794001,0.340209917,3.097481727,0.001951724,0.019895213,1296.721159,2189.028892,2620.304093,4616.070795
Padi3,476.9734006,-1.488102049,0.483605458,-3.077099365,0.002090256,0.021061759,833.7451164,572.9137974,370.8255138,130.4091749
Pag1,350.345022,-1.055048014,0.378878182,-2.784662891,0.00535834,0.040728651,577.5068036,368.657574,285.4767844,169.7389261
Pak3,299.9169355,2.129045208,0.519325389,4.099636281,4.14E-05,0.00103562,72.79497524,150.4521451,293.3249434,683.0956781
Pappa2,52.21588043,-2.869399846,0.566804754,-5.062413161,4.14E-07,2.19E-05,97.05996699,86.68434848,13.73427829,11.38492797
Parp4,649.5626016,-1.026732252,0.24126765,-4.255573635,2.09E-05,0.000594244,939.5404804,803.0756882,362.9773547,492.656883
Parvb,1813.40041,-1.158167253,0.363163781,-3.189104513,0.001427143,0.015931717,2755.532463,2253.793061,1553.935486,690.3406323
Pcdh12,73.2658197,-1.588239237,0.494920953,-3.209076574,0.00133162,0.01517411,120.3543591,99.63718216,45.12691437,27.9448232
Pcdh18,2031.484572,-1.011596554,0.327275059,-3.090967452,0.001995055,0.020239272,3123.389738,2308.593511,1770.740879,923.214159
Pcdhac2,86.65249949,-1.646911658,0.559421791,-2.943953355,0.003240488,0.029101435,159.1783459,103.6226695,56.8991529,26.90982975
Pcdhb22,119.9714945,-1.171585909,0.431561982,-2.71475699,0.006632442,0.046870735,202.855331,129.5283368,84.36770948,63.13460056
Pde1b,347.880609,1.98732311,0.43500889,4.568465512,4.91E-06,0.000186332,100.9423657,179.3469279,382.5977523,728.63539
Pde3b,1291.985854,1.032704696,0.214081074,4.82389534,1.41E-06,6.29E-05,713.3907574,983.418988,1678.525011,1792.608658
Peg12,451.8747682,1.105030931,0.237937237,4.644211834,3.41E-06,0.000135734,275.6503062,297.9151747,541.5229725,692.4106192
Pgap1,3198.364747,1.76909453,0.348944295,5.069847986,3.98E-07,2.12E-05,1177.3374,1724.719623,3255.023954,6636.378013
Pgf,59.93574312,-1.546679923,0.535509027,-2.888242484,0.003874011,0.033069199,100.9423657,77.71700209,37.27875535,23.80484939
Phyhipl,153.881736,1.594783802,0.504166603,3.163207938,0.001560408,0.01704579,49.50058316,103.6226695,173.6405183,288.763173
Pipox,402.8787079,1.890894794,0.573743333,3.295715496,0.000981714,0.012202125,93.17756831,249.0929554,351.2051162,918.0391917
